upi,true_val,pred_val,pred_prob,pred_correct
UPI00090A6FEF,VAL,VAL,0.99,1.0
UPI00090AF691,VAL,VAL,0.99,1.0
UPI00090BBB26,endolysin,endolysin,0.74,1.0
UPI00090BEE2E,endolysin,endolysin,1.0,1.0
UPI00090CD41F,endolysin,endolysin,1.0,1.0
UPI00093844F9,endolysin,endolysin,1.0,1.0
UPI000957B978,VAL,VAL,0.94,1.0
UPI0009802FFD,VAL,VAL,0.99,1.0
UPI000980814F,VAL,VAL,1.0,1.0
UPI0009BC0F35,endolysin,endolysin,1.0,1.0
UPI0009C1AE1D,endolysin,endolysin,0.99,1.0
UPI0009C267BD,endolysin,endolysin,0.99,1.0
UPI0009C2E40A,VAL,VAL,1.0,1.0
UPI000A276031,VAL,VAL,1.0,1.0
UPI000A2A0B01,VAL,VAL,1.0,1.0
UPI000A2B9DF1,VAL,VAL,1.0,1.0
UPI000B600D5B,VAL,VAL,1.0,1.0
UPI000B610BD6,endolysin,endolysin,0.74,1.0
UPI000B6230C7,VAL,VAL,1.0,1.0
UPI000B8B8C0A,endolysin,endolysin,0.94,1.0
UPI000B8B9281,VAL,VAL,1.0,1.0
UPI000B946ECD,VAL,VAL,1.0,1.0
UPI000B9479D7,endolysin,endolysin,0.97,1.0
UPI000B94F519,endolysin,endolysin,1.0,1.0
UPI000B9A0162,VAL,VAL,1.0,1.0
UPI000B9D813A,endolysin,endolysin,1.0,1.0
UPI000BA16917,endolysin,endolysin,1.0,1.0
UPI000BBF5AE0,VAL,VAL,1.0,1.0
UPI000BBFAF2E,endolysin,endolysin,1.0,1.0
UPI000BBFC59D,VAL,VAL,0.94,1.0
UPI000BC037CF,VAL,VAL,0.98,1.0
UPI000BC04DD4,VAL,VAL,1.0,1.0
UPI000BC07C6F,endolysin,endolysin,0.95,1.0
UPI000BC0A62D,VAL,VAL,1.0,1.0
UPI000BC0D9C8,endolysin,endolysin,1.0,1.0
UPI000BC0DDF2,endolysin,endolysin,1.0,1.0
UPI000BEC9493,endolysin,endolysin,0.96,1.0
UPI000BEDE0D1,endolysin,endolysin,0.95,1.0
UPI000C0C1786,endolysin,endolysin,1.0,1.0
UPI000C0C261F,endolysin,endolysin,1.0,1.0
UPI000C0C2DF3,endolysin,endolysin,1.0,1.0
UPI000C0C321B,endolysin,endolysin,1.0,1.0
UPI000C0C4726,VAL,VAL,1.0,1.0
UPI000C1DE935,endolysin,endolysin,1.0,1.0
UPI000C3B9C07,endolysin,endolysin,0.99,1.0
UPI000C492A89,VAL,VAL,1.0,1.0
UPI000C6BD5FE,endolysin,endolysin,0.99,1.0
UPI000CA0A451,endolysin,endolysin,0.96,1.0
UPI000CA10834,endolysin,endolysin,0.95,1.0
UPI000CA14B72,VAL,VAL,1.0,1.0
UPI000CA194AD,endolysin,endolysin,1.0,1.0
UPI000CA19C0E,VAL,VAL,0.78,1.0
UPI000CA1ABED,endolysin,endolysin,0.99,1.0
UPI000CA2D373,endolysin,endolysin,0.9,1.0
UPI000CA38E5A,VAL,VAL,1.0,1.0
UPI000CA39F6B,VAL,VAL,1.0,1.0
UPI000CA3B7A8,endolysin,endolysin,1.0,1.0
UPI000CDBF300,VAL,VAL,1.0,1.0
UPI000CDC2087,VAL,VAL,1.0,1.0
UPI000CDC613F,endolysin,endolysin,0.99,1.0
UPI000CDC6D5C,VAL,VAL,1.0,1.0
UPI000CDCADE6,VAL,VAL,0.99,1.0
UPI000CDCD756,VAL,VAL,1.0,1.0
UPI000CE9541F,endolysin,endolysin,0.99,1.0
UPI000CE957A8,endolysin,endolysin,0.98,1.0
UPI000CE96458,VAL,VAL,0.99,1.0
UPI000CE97D76,endolysin,endolysin,0.96,1.0
UPI000CE98CCC,endolysin,endolysin,0.97,1.0
UPI000D200660,endolysin,endolysin,0.98,1.0
UPI000D2063CA,endolysin,endolysin,1.0,1.0
UPI000D2073D9,endolysin,endolysin,0.97,1.0
UPI000D20864B,endolysin,endolysin,0.97,1.0
UPI000D20F4F6,endolysin,endolysin,0.99,1.0
UPI000D21B2CB,endolysin,endolysin,1.0,1.0
UPI000D21B67E,VAL,VAL,1.0,1.0
UPI000D21CC62,endolysin,endolysin,0.94,1.0
UPI000D21D2D8,endolysin,endolysin,0.98,1.0
UPI000D225777,VAL,VAL,0.99,1.0
UPI000D225B25,endolysin,endolysin,1.0,1.0
UPI000D22C5E6,endolysin,endolysin,1.0,1.0
UPI000D54432F,endolysin,endolysin,1.0,1.0
UPI000D546D9F,endolysin,endolysin,0.97,1.0
UPI000D546E62,endolysin,endolysin,0.86,1.0
UPI000D5A3AC1,endolysin,endolysin,0.98,1.0
UPI000D5A408D,endolysin,endolysin,1.0,1.0
UPI000D5A66A6,VAL,VAL,1.0,1.0
UPI000D7E3306,endolysin,endolysin,0.9,1.0
UPI000D7EA308,VAL,VAL,1.0,1.0
UPI000D7EB06D,endolysin,endolysin,0.97,1.0
UPI000DAAF652,VAL,VAL,0.99,1.0
UPI000DC6D8D2,endolysin,endolysin,0.92,1.0
UPI000DCA98DC,endolysin,endolysin,0.98,1.0
UPI000DCAA3D3,VAL,VAL,1.0,1.0
UPI000DCAADF7,endolysin,endolysin,0.99,1.0
UPI000DCAB488,endolysin,endolysin,0.99,1.0
UPI000DCAC9AD,endolysin,endolysin,0.99,1.0
UPI000DCACADD,endolysin,endolysin,0.97,1.0
UPI000DCAD2F1,endolysin,endolysin,1.0,1.0
UPI000DCAD667,VAL,VAL,0.99,1.0
UPI000DD112B7,endolysin,endolysin,0.96,1.0
UPI000DF05D62,endolysin,endolysin,1.0,1.0
UPI000DF08A26,endolysin,endolysin,1.0,1.0
UPI000DF09CAE,endolysin,endolysin,1.0,1.0
UPI000DF0A627,VAL,VAL,1.0,1.0
UPI000DF5C750,VAL,VAL,1.0,1.0
UPI000DF5F479,endolysin,endolysin,0.86,1.0
UPI000DF612DB,endolysin,endolysin,0.99,1.0
UPI000DF61468,endolysin,endolysin,0.95,1.0
UPI000DF61C10,VAL,VAL,1.0,1.0
UPI000E28E474,endolysin,endolysin,0.91,1.0
UPI000E290428,VAL,VAL,1.0,1.0
UPI000E295055,VAL,VAL,1.0,1.0
UPI000E29DBDC,endolysin,endolysin,0.97,1.0
UPI000E29DC8E,endolysin,endolysin,0.92,1.0
UPI000EB6A3AC,endolysin,endolysin,0.99,1.0
UPI000EB6BFAA,endolysin,endolysin,0.96,1.0
UPI000EB736D9,endolysin,endolysin,0.95,1.0
UPI000EF3072E,VAL,VAL,0.99,1.0
UPI000F0C5CE9,VAL,VAL,1.0,1.0
UPI000F0C8226,endolysin,endolysin,0.98,1.0
UPI000F0C8D00,endolysin,endolysin,0.95,1.0
UPI000F42D84D,endolysin,endolysin,0.98,1.0
UPI000F435B5E,VAL,VAL,1.0,1.0
UPI000F436929,endolysin,endolysin,1.0,1.0
UPI000F6B3B81,endolysin,endolysin,1.0,1.0
UPI000F6B3DC9,endolysin,endolysin,1.0,1.0
UPI000F6BCB0C,VAL,VAL,1.0,1.0
UPI000F6D6791,VAL,VAL,1.0,1.0
UPI000F6D6D27,VAL,VAL,1.0,1.0
UPI000F6E26D8,VAL,VAL,1.0,1.0
UPI000F6F26C5,endolysin,endolysin,1.0,1.0
UPI000F6F466E,VAL,VAL,1.0,1.0
UPI000F6FFAA0,VAL,VAL,0.92,1.0
UPI000FDF8DEA,endolysin,endolysin,0.99,1.0
UPI000FF8BFDA,endolysin,endolysin,0.97,1.0
UPI000FF8C410,endolysin,endolysin,1.0,1.0
UPI000FF8E645,VAL,VAL,1.0,1.0
UPI00100A0986,VAL,VAL,1.0,1.0
UPI00100A0AD2,endolysin,endolysin,0.98,1.0
UPI00100A0D2B,endolysin,endolysin,0.97,1.0
UPI00100A1D2A,endolysin,endolysin,1.0,1.0
UPI00100A1DC3,VAL,VAL,1.0,1.0
UPI0010172691,VAL,VAL,1.0,1.0
UPI0010172DC5,VAL,VAL,1.0,1.0
UPI00101756F5,endolysin,endolysin,0.98,1.0
UPI0010175B11,endolysin,endolysin,1.0,1.0
UPI0010180151,endolysin,endolysin,1.0,1.0
UPI001018074B,endolysin,endolysin,0.93,1.0
UPI0010183BDE,VAL,VAL,0.99,1.0
UPI00101880E3,VAL,VAL,1.0,1.0
UPI0010191B9A,VAL,VAL,0.96,1.0
UPI00101975A1,endolysin,endolysin,1.0,1.0
UPI001019D36C,VAL,VAL,1.0,1.0
UPI0010AF1152,VAL,VAL,1.0,1.0
UPI0010AF14EC,endolysin,endolysin,1.0,1.0
UPI0010AF1A63,endolysin,endolysin,0.98,1.0
UPI0010B1AB6C,VAL,VAL,1.0,1.0
UPI0010B40685,endolysin,endolysin,0.99,1.0
UPI0010B4603D,VAL,VAL,1.0,1.0
UPI0010B54450,endolysin,endolysin,0.9,1.0
UPI0010B55F0B,endolysin,endolysin,0.92,1.0
UPI0010B58AF5,VAL,VAL,0.82,1.0
UPI0010B5AD8F,VAL,VAL,1.0,1.0
UPI0010B5EFAF,endolysin,endolysin,1.0,1.0
UPI0010B62897,endolysin,endolysin,1.0,1.0
UPI0010B7A90F,endolysin,endolysin,0.99,1.0
UPI0010B831F8,endolysin,endolysin,1.0,1.0
UPI0010B936E9,endolysin,endolysin,0.93,1.0
UPI0010BB7473,endolysin,endolysin,1.0,1.0
UPI0010C2A849,endolysin,endolysin,0.84,1.0
UPI0010C38700,VAL,VAL,0.95,1.0
UPI0010C3A48C,VAL,VAL,0.92,1.0
UPI0010C42164,endolysin,endolysin,1.0,1.0
UPI0010C453AB,VAL,VAL,1.0,1.0
UPI0010C498F4,VAL,VAL,0.97,1.0
UPI0010C49E9C,VAL,VAL,1.0,1.0
UPI0010C4BE41,VAL,VAL,1.0,1.0
UPI0010CD52FD,endolysin,endolysin,0.81,1.0
UPI001161F46A,endolysin,endolysin,1.0,1.0
UPI001161F829,endolysin,endolysin,1.0,1.0
UPI0011622AF1,endolysin,endolysin,0.99,1.0
UPI00116278C9,endolysin,endolysin,1.0,1.0
UPI0011628175,endolysin,endolysin,0.99,1.0
UPI0011629959,endolysin,endolysin,1.0,1.0
UPI001162E699,endolysin,endolysin,1.0,1.0
UPI0011640F6C,VAL,VAL,0.93,1.0
UPI00116413D9,endolysin,endolysin,0.99,1.0
UPI0011646666,endolysin,endolysin,1.0,1.0
UPI0011647ED3,VAL,VAL,1.0,1.0
UPI001164C4E7,VAL,VAL,0.94,1.0
UPI001164FC6F,endolysin,endolysin,0.96,1.0
UPI0011651D14,endolysin,endolysin,1.0,1.0
UPI0011656594,VAL,VAL,1.0,1.0
UPI000000153C,endolysin,endolysin,1.0,1.0
UPI0000003A96,endolysin,endolysin,0.96,1.0
UPI0000054453,endolysin,endolysin,0.77,1.0
UPI000009B265,VAL,VAL,1.0,1.0
UPI000009BF9F,endolysin,endolysin,0.88,1.0
UPI000009C374,VAL,VAL,1.0,1.0
UPI00000F53C4,endolysin,endolysin,0.89,1.0
UPI000012592A,endolysin,endolysin,1.0,1.0
UPI000016220B,VAL,VAL,0.5,1.0
UPI00001A38F6,endolysin,endolysin,0.98,1.0
UPI00001B986A,endolysin,endolysin,0.97,1.0
UPI000049EEEE,endolysin,endolysin,0.99,1.0
UPI000050595C,VAL,VAL,1.0,1.0
UPI000050907E,endolysin,endolysin,1.0,1.0
UPI000057BDC0,endolysin,endolysin,1.0,1.0
UPI00005AD426,endolysin,endolysin,0.94,1.0
UPI00005C8F7A,endolysin,endolysin,1.0,1.0
UPI0000679DC9,VAL,VAL,1.0,1.0
UPI0000D88A37,endolysin,endolysin,1.0,1.0
UPI0000E0D803,endolysin,endolysin,0.97,1.0
UPI00015A1F5E,endolysin,endolysin,0.95,1.0
UPI00015F40D9,endolysin,endolysin,0.97,1.0
UPI000172D02D,VAL,VAL,0.71,1.0
UPI00017B8721,VAL,VAL,1.0,1.0
UPI00017F650C,endolysin,endolysin,1.0,1.0
UPI0001814820,VAL,VAL,1.0,1.0
UPI000183D363,endolysin,endolysin,0.96,1.0
UPI000183D39F,endolysin,endolysin,0.97,1.0
UPI000189C1B7,endolysin,endolysin,0.98,1.0
UPI0001A57AEA,endolysin,endolysin,1.0,1.0
UPI0001B2FAA3,endolysin,endolysin,0.88,1.0
UPI0001C0AF27,endolysin,endolysin,1.0,1.0
UPI0001D08615,VAL,VAL,0.73,1.0
UPI0001D1D77D,endolysin,endolysin,0.8,1.0
UPI0001DB1A74,VAL,VAL,0.94,1.0
UPI0001DC3906,endolysin,endolysin,0.99,1.0
UPI0001EBCD77,VAL,VAL,0.95,1.0
UPI0001EBCE43,endolysin,endolysin,0.83,1.0
UPI0001EF4738,endolysin,endolysin,1.0,1.0
UPI0001F1FB2D,endolysin,endolysin,0.98,1.0
UPI0001F3E307,endolysin,endolysin,0.98,1.0
UPI0001F62C32,VAL,VAL,1.0,1.0
UPI0001F8AF31,endolysin,endolysin,0.93,1.0
UPI0001FF8E58,endolysin,endolysin,0.75,1.0
UPI000201C5A5,endolysin,endolysin,1.0,1.0
UPI00020AFA4E,VAL,VAL,0.94,1.0
UPI0002107DE1,endolysin,endolysin,1.0,1.0
UPI0002176F43,endolysin,endolysin,0.99,1.0
UPI0002190180,VAL,VAL,1.0,1.0
UPI00021C4D20,endolysin,endolysin,1.0,1.0
UPI00021E38C4,endolysin,endolysin,0.95,1.0
UPI00022901F9,VAL,VAL,0.96,1.0
UPI00022901FF,endolysin,endolysin,0.96,1.0
UPI00022A3810,endolysin,endolysin,0.7,1.0
UPI00022A817A,endolysin,endolysin,1.0,1.0
UPI00022AB270,VAL,VAL,0.97,1.0
UPI000232F4CC,endolysin,endolysin,0.99,1.0
UPI000240D37F,VAL,VAL,0.93,1.0
UPI0002432CA7,VAL,VAL,1.0,1.0
UPI000246A6FD,VAL,VAL,0.85,1.0
UPI000247BD7A,endolysin,endolysin,1.0,1.0
UPI00024EB220,VAL,VAL,1.0,1.0
UPI0002536E6D,endolysin,endolysin,0.98,1.0
UPI0002598B5F,endolysin,endolysin,0.94,1.0
UPI0002687209,endolysin,endolysin,0.99,1.0
UPI0002688D70,endolysin,endolysin,1.0,1.0
UPI00026BACDA,endolysin,endolysin,0.98,1.0
UPI00026DAFA1,endolysin,endolysin,0.89,1.0
UPI00026DB79F,VAL,VAL,0.96,1.0
UPI00027B2D0F,endolysin,endolysin,0.99,1.0
UPI00027F047D,VAL,VAL,0.99,1.0
UPI00027F05D4,endolysin,endolysin,1.0,1.0
UPI00028A6EE0,VAL,VAL,0.99,1.0
UPI00028A7DC3,endolysin,endolysin,1.0,1.0
UPI000292E469,VAL,VAL,0.98,1.0
UPI00029CFE8C,VAL,VAL,0.99,1.0
UPI0002AB4283,endolysin,endolysin,0.99,1.0
UPI0002AB5823,VAL,VAL,0.97,1.0
UPI0002BA88C8,endolysin,endolysin,0.97,1.0
UPI0002BAB760,VAL,VAL,1.0,1.0
UPI0002BAE756,VAL,VAL,1.0,1.0
UPI0002BBB6B8,VAL,VAL,0.97,1.0
UPI0002C051AE,VAL,VAL,0.92,1.0
UPI000319B019,endolysin,endolysin,0.97,1.0
UPI000320A642,endolysin,endolysin,1.0,1.0
UPI0003256E9F,endolysin,endolysin,1.0,1.0
UPI00032FCE8B,endolysin,endolysin,0.86,1.0
UPI0003424E7E,endolysin,endolysin,1.0,1.0
UPI0003426E74,endolysin,endolysin,0.97,1.0
UPI0003428345,endolysin,endolysin,0.82,1.0
UPI000351B9E6,VAL,VAL,0.98,1.0
UPI0003583AAF,VAL,VAL,1.0,1.0
UPI0003585B3B,endolysin,endolysin,1.0,1.0
UPI00035AB025,VAL,VAL,0.92,1.0
UPI00035AB901,VAL,VAL,1.0,1.0
UPI0003898659,endolysin,endolysin,1.0,1.0
UPI000392673A,endolysin,endolysin,1.0,1.0
UPI0003B08A36,VAL,VAL,0.96,1.0
UPI0003BAF736,VAL,VAL,0.78,1.0
UPI0003BC0F1E,endolysin,endolysin,0.99,1.0
UPI0003C9A431,endolysin,endolysin,0.95,1.0
UPI0003C9C823,VAL,VAL,0.94,1.0
UPI0003D0E8D3,endolysin,endolysin,0.99,1.0
UPI0003D88BCC,VAL,VAL,1.0,1.0
UPI0003DC77E2,endolysin,endolysin,0.96,1.0
UPI0003F1E1D5,endolysin,endolysin,1.0,1.0
UPI00042E22AF,endolysin,endolysin,1.0,1.0
UPI00043AE8F2,endolysin,endolysin,1.0,1.0
UPI00045F7270,endolysin,endolysin,1.0,1.0
UPI00046C222F,endolysin,endolysin,1.0,1.0
UPI00047EFF35,endolysin,endolysin,1.0,1.0
UPI0004A516B4,endolysin,endolysin,0.97,1.0
UPI0004E5E96D,endolysin,endolysin,0.78,1.0
UPI0004EF795B,VAL,VAL,1.0,1.0
UPI0004EF836C,VAL,VAL,1.0,1.0
UPI0004EF8DAD,endolysin,endolysin,0.96,1.0
UPI0004F5C253,endolysin,endolysin,1.0,1.0
UPI0004F76339,endolysin,endolysin,1.0,1.0
UPI0004F76CA6,endolysin,endolysin,1.0,1.0
UPI0004F87548,endolysin,endolysin,1.0,1.0
UPI0004F8B9F4,VAL,VAL,1.0,1.0
UPI0004F8C495,VAL,VAL,1.0,1.0
UPI0004F8D4E9,VAL,VAL,0.99,1.0
UPI0005211A71,VAL,VAL,1.0,1.0
UPI00052A22EB,VAL,VAL,0.99,1.0
UPI00052A5D00,VAL,VAL,0.91,1.0
UPI00052A876E,endolysin,endolysin,0.97,1.0
UPI00052ACC0B,endolysin,endolysin,0.93,1.0
UPI00052F46BB,endolysin,endolysin,0.89,1.0
UPI0005362DA9,VAL,VAL,1.0,1.0
UPI0005409C72,endolysin,endolysin,1.0,1.0
UPI000540B1DD,endolysin,endolysin,0.98,1.0
UPI000540D6F3,endolysin,endolysin,0.9,1.0
UPI000540DD75,endolysin,endolysin,0.97,1.0
UPI000588D11B,VAL,VAL,0.94,1.0
UPI000588E21F,endolysin,endolysin,0.97,1.0
UPI00058F75CA,endolysin,endolysin,1.0,1.0
UPI0005990469,endolysin,endolysin,0.87,1.0
UPI0005991312,VAL,VAL,0.99,1.0
UPI0005AD60DA,endolysin,endolysin,0.9,1.0
UPI0005AD6447,endolysin,endolysin,0.97,1.0
UPI0005B23B69,endolysin,endolysin,0.96,1.0
UPI0005B3D190,endolysin,endolysin,0.83,1.0
UPI0005D7AB1E,VAL,VAL,0.52,1.0
UPI0005D896E4,VAL,VAL,1.0,1.0
UPI0005D8A5E3,VAL,VAL,0.98,1.0
UPI0005D9B6E3,VAL,VAL,1.0,1.0
UPI0005D9DDA3,VAL,VAL,1.0,1.0
UPI0005FEB4F7,VAL,VAL,1.0,1.0
UPI00061A5011,VAL,VAL,0.68,1.0
UPI00061A611A,endolysin,endolysin,0.96,1.0
UPI00061A7288,endolysin,endolysin,0.99,1.0
UPI00061A808C,endolysin,endolysin,0.91,1.0
UPI000620E1FE,endolysin,endolysin,1.0,1.0
UPI00062449C9,endolysin,endolysin,0.98,1.0
UPI000624A9C9,endolysin,endolysin,1.0,1.0
UPI00065504DB,VAL,VAL,0.99,1.0
UPI00065506F6,VAL,VAL,1.0,1.0
UPI000655B664,endolysin,endolysin,0.99,1.0
UPI000656263E,VAL,VAL,0.99,1.0
UPI00065B1F99,endolysin,endolysin,0.98,1.0
UPI00065F68C4,endolysin,endolysin,1.0,1.0
UPI00067A53B5,endolysin,endolysin,0.93,1.0
UPI0006A2D099,endolysin,endolysin,1.0,1.0
UPI0006A306F7,endolysin,endolysin,1.0,1.0
UPI0006BC1018,VAL,VAL,0.98,1.0
UPI0006BC9C8A,endolysin,endolysin,0.98,1.0
UPI0006BD2FA0,endolysin,endolysin,1.0,1.0
UPI0006BEB835,VAL,VAL,0.97,1.0
UPI0006CE30E4,endolysin,endolysin,0.99,1.0
UPI0006CE3197,VAL,VAL,1.0,1.0
UPI0006CE36A9,endolysin,endolysin,0.99,1.0
UPI0006CE393E,endolysin,endolysin,1.0,1.0
UPI0006CE3A3C,VAL,VAL,1.0,1.0
UPI0006D2DEA9,endolysin,endolysin,0.98,1.0
UPI000706D928,endolysin,endolysin,1.0,1.0
UPI00071F51D2,VAL,VAL,0.92,1.0
UPI00071FC182,VAL,VAL,0.71,1.0
UPI000721579A,endolysin,endolysin,0.91,1.0
UPI000722D2AE,VAL,VAL,0.59,1.0
UPI000742E8EF,endolysin,endolysin,1.0,1.0
UPI000744B0A0,endolysin,endolysin,1.0,1.0
UPI000744C79F,endolysin,endolysin,0.9,1.0
UPI0007458287,VAL,VAL,1.0,1.0
UPI000789AC21,VAL,VAL,1.0,1.0
UPI00078B41B8,VAL,VAL,1.0,1.0
UPI00078BE88F,endolysin,endolysin,1.0,1.0
UPI00078C5B1E,endolysin,endolysin,1.0,1.0
UPI00078C925F,endolysin,endolysin,1.0,1.0
UPI00078CB47E,endolysin,endolysin,0.99,1.0
UPI0007A768DF,VAL,VAL,1.0,1.0
UPI0007A76B64,endolysin,endolysin,0.99,1.0
UPI0007B62BBC,VAL,VAL,1.0,1.0
UPI0007B62BF6,endolysin,endolysin,0.96,1.0
UPI0007B63529,endolysin,endolysin,0.94,1.0
UPI0007B642DC,VAL,VAL,1.0,1.0
UPI0007DD3DD7,VAL,VAL,1.0,1.0
UPI0007DE0EB2,VAL,VAL,0.96,1.0
UPI0007FB5F19,endolysin,endolysin,0.97,1.0
UPI0007FB5FE8,endolysin,endolysin,0.91,1.0
UPI0008096057,endolysin,endolysin,0.99,1.0
UPI00080F0D3E,VAL,VAL,1.0,1.0
UPI00080F15DC,endolysin,endolysin,0.95,1.0
UPI0008110BF0,VAL,VAL,1.0,1.0
UPI00084EE52F,VAL,VAL,1.0,1.0
UPI00084EE9F0,VAL,VAL,0.55,1.0
UPI00084F13CF,VAL,VAL,1.0,1.0
UPI00084F2955,endolysin,endolysin,1.0,1.0
UPI000864927B,endolysin,endolysin,1.0,1.0
UPI000865854E,endolysin,endolysin,0.99,1.0
UPI000865A8EF,VAL,VAL,1.0,1.0
UPI0008DC34AD,endolysin,endolysin,0.99,1.0
UPI00090A4E14,VAL,VAL,1.0,1.0
UPI00090BC163,endolysin,endolysin,0.96,1.0
UPI00090BF1B9,endolysin,endolysin,1.0,1.0
UPI0009386C36,endolysin,endolysin,1.0,1.0
UPI0009474255,endolysin,endolysin,0.68,1.0
UPI00094782EC,endolysin,endolysin,0.98,1.0
UPI000949BE7C,VAL,VAL,0.98,1.0
UPI000958BD28,endolysin,endolysin,0.94,1.0
UPI000979A651,endolysin,endolysin,1.0,1.0
UPI00098068D8,VAL,VAL,0.99,1.0
UPI000982F50F,VAL,VAL,1.0,1.0
UPI0009C1D0BF,endolysin,endolysin,0.9,1.0
UPI0009C1E2B9,VAL,endolysin,0.53,0.0
UPI0009C363EF,endolysin,endolysin,0.99,1.0
UPI0009C3680A,VAL,VAL,1.0,1.0
UPI0009C38D7A,endolysin,endolysin,0.95,1.0
UPI000A275698,VAL,VAL,0.98,1.0
UPI000A276364,endolysin,endolysin,0.93,1.0
UPI000A2A108D,endolysin,endolysin,0.96,1.0
UPI000A2A23BD,VAL,VAL,0.99,1.0
UPI000A2A3189,endolysin,endolysin,0.99,1.0
UPI000B5FE461,endolysin,endolysin,0.96,1.0
UPI000B6084D7,VAL,VAL,1.0,1.0
UPI000B61DAD3,endolysin,endolysin,0.96,1.0
UPI000B946AD7,VAL,VAL,0.97,1.0
UPI000B94892E,VAL,VAL,0.85,1.0
UPI000B94A9DE,endolysin,endolysin,0.99,1.0
UPI000B94D1D9,VAL,VAL,0.97,1.0
UPI000B94E8BC,endolysin,endolysin,0.96,1.0
UPI000B94EEE1,endolysin,endolysin,0.98,1.0
UPI000B9D5F9C,VAL,VAL,1.0,1.0
UPI000B9D6B4E,endolysin,endolysin,0.99,1.0
UPI000B9D8036,endolysin,endolysin,1.0,1.0
UPI000BBF3B9C,endolysin,endolysin,0.99,1.0
UPI000BBF3E2C,VAL,VAL,1.0,1.0
UPI000BBF4B45,endolysin,endolysin,1.0,1.0
UPI000BBF7D27,endolysin,endolysin,1.0,1.0
UPI000BBF8D48,endolysin,endolysin,1.0,1.0
UPI000BBFAE8D,VAL,VAL,1.0,1.0
UPI000BBFD92D,VAL,VAL,1.0,1.0
UPI000BC030FE,VAL,VAL,1.0,1.0
UPI000BC042A0,endolysin,endolysin,1.0,1.0
UPI000BC0A96F,VAL,VAL,1.0,1.0
UPI000BC0E7E9,VAL,VAL,1.0,1.0
UPI000BE49BF9,VAL,VAL,0.98,1.0
UPI000BE4A0CA,endolysin,endolysin,0.99,1.0
UPI000BFF2B05,VAL,VAL,0.98,1.0
UPI000BFF2DDC,endolysin,endolysin,0.98,1.0
UPI000C0583C4,VAL,VAL,1.0,1.0
UPI000C05BDFB,VAL,VAL,1.0,1.0
UPI000C0C3F62,endolysin,endolysin,0.89,1.0
UPI000C0C5621,VAL,VAL,1.0,1.0
UPI000C124B19,VAL,VAL,1.0,1.0
UPI000C51B67C,endolysin,endolysin,0.97,1.0
UPI000C5684B7,endolysin,endolysin,0.94,1.0
UPI000C825C14,endolysin,endolysin,0.86,1.0
UPI000CA18924,VAL,VAL,0.96,1.0
UPI000CA1CFAC,endolysin,endolysin,0.98,1.0
UPI000CA25019,VAL,VAL,1.0,1.0
UPI000CA270B9,VAL,VAL,1.0,1.0
UPI000CA2D013,endolysin,endolysin,1.0,1.0
UPI000CA2D07A,endolysin,endolysin,0.91,1.0
UPI000CA2EA04,endolysin,endolysin,0.99,1.0
UPI000CA328B2,endolysin,endolysin,0.85,1.0
UPI000CA339EF,endolysin,endolysin,0.92,1.0
UPI000CA3E249,endolysin,endolysin,0.95,1.0
UPI000CDBCACC,VAL,VAL,0.96,1.0
UPI000CDBF1E1,endolysin,endolysin,0.98,1.0
UPI000CDC5A0E,VAL,VAL,0.94,1.0
UPI000CDF3F65,endolysin,endolysin,0.99,1.0
UPI000CE9686B,VAL,VAL,1.0,1.0
UPI000D2011A3,endolysin,endolysin,1.0,1.0
UPI000D20338B,endolysin,endolysin,1.0,1.0
UPI000D207BF0,VAL,VAL,0.93,1.0
UPI000D20C052,endolysin,endolysin,0.99,1.0
UPI000D20E044,VAL,VAL,0.92,1.0
UPI000D214579,endolysin,endolysin,1.0,1.0
UPI000D2163E5,VAL,VAL,1.0,1.0
UPI000D217F8D,VAL,VAL,0.96,1.0
UPI000D21CEEF,endolysin,endolysin,1.0,1.0
UPI000D2225B5,endolysin,endolysin,0.99,1.0
UPI000D228C88,endolysin,endolysin,1.0,1.0
UPI000D5462BA,endolysin,endolysin,0.85,1.0
UPI000D549AA4,VAL,VAL,0.93,1.0
UPI000D5A4681,VAL,VAL,0.99,1.0
UPI000D7D300E,endolysin,endolysin,1.0,1.0
UPI000D7D991A,VAL,VAL,1.0,1.0
UPI000D7DDF0F,endolysin,endolysin,0.95,1.0
UPI000D7DEEE2,VAL,VAL,0.97,1.0
UPI000D7DF1FF,VAL,VAL,0.99,1.0
UPI000D7E4B3C,VAL,VAL,0.99,1.0
UPI000D7E655A,VAL,VAL,0.71,1.0
UPI000D7E8401,endolysin,endolysin,1.0,1.0
UPI000DBB311D,endolysin,endolysin,1.0,1.0
UPI000DCA9C25,endolysin,endolysin,1.0,1.0
UPI000DCAA916,VAL,VAL,0.93,1.0
UPI000DCAB35A,VAL,VAL,1.0,1.0
UPI000DCABA2F,VAL,VAL,1.0,1.0
UPI000DCABDBD,endolysin,endolysin,0.93,1.0
UPI000DCABE2C,endolysin,endolysin,0.97,1.0
UPI000DCAC513,VAL,VAL,1.0,1.0
UPI000DCAD360,endolysin,endolysin,1.0,1.0
UPI000DF06BA1,VAL,VAL,0.99,1.0
UPI000DF06C58,endolysin,endolysin,1.0,1.0
UPI000DF0833A,endolysin,endolysin,1.0,1.0
UPI000DF0C95B,endolysin,endolysin,0.99,1.0
